artist_name|title|release|track_id|start_of_fade_out|duration|year|artist_location
Pinchers & Ganglords|Girls Girls|Burnin up|TRADAFY12903CC7EAA|223.794|235.17995|0|
Ziggy Marley And The Melody Makers|6 6 6|Hey World|TRADAIV128F42A0FB9|322.961|335.90812|0|
John Mayer|Something's Missing|Any Given Thursday|TRADAOM128F4263A78|399.766|407.45751|0|Calcutta, India
Willie Clayton|Wiggle (Soul and R&B)|The Little Giant Of Soul|TRADAUM12903CF1FF6|278.094|287.08526|0|Indianola, MS
Emeneya|Maloba pamba|Nouvel ordre|TRADAXI128F9315DD0|545.158|552.35873|0|
Dropline|Weight Of The World (Album Version)|You Are Here|TRADAXK12903CD05F2|215.568|226.40281|0|
Furry Lewis|Judge Boushay Blues|Furry Lewis|TRADAYS12903CDBE0F|216.178|221.962|1972|Greenwood, MS
Cancer Bats|Sabotage|Sabotage|TRADAZP12903D0A480|166.342|180.71465|2010|Toronto, Ontario, Canada
Roy Rogers|My Heart Went That-A-Way|Classic Country Vol 1|TRADBBM128F930DC49|171.77|182.67383|0|Redding, CA
Alexandre Desplat|The Epi-Pen|Firewall|TRADBIA128F14AD4C5|223.457|239.38567|2006|
Biddu|Baat Ban Jaye|Qurbani|TRADBOS128F92E6F5E|185.823|195.39546|0|
Uman|People of cloud nine|You Are Here|TRADBQM128F92F79EF|327.57|344.2673|0|Belgium
Lara & Reyes|Away In A Manger|Navidad|TRADBQZ128F146A6A7|82.158|92.70812|2000|
George Lopez|Mas P**' (America'S Mexican)|America's Mexican|TRADBRI128F423BAED|238.994|238.99383|2007|ORANGE, California
Miriam Yeung|Shang Zhui Ren|Miriam Xin Chang Jin Pai Jin Qu|TRADBSN128F426B297|262.885|276.74077|0|
Shakira|Loba|Loba|TRADBSW128F933A7A8|214.924|222.37995|2009|Barranquilla, Colombia
DJ Quik|Pacific Coast Remix|Trauma|TRADBUP128EF354F6C|249.945|260.362|0|Compton CA
Sophie Tucker|Complainin'|Aren't Women Wonderful|TRADBVT12903CE19B2|180.662|180.6624|0|Russia
Pyranja|Nordcore|Frauen & Technik|TRADBXG12903CBDEC5|212.387|225.33179|2004|
Conway Twitty|Big Train|Conway Twitty's Big Train|TRADCBA128F92E7161|134.206|140.7473|2009|Friars Point, MS
Agency 1.9.9.4|The Prayer - Feat. T.O. & Timberly K. Simmons|Undergrounds Series Vol. 1: Dayz Of Our Livez|TRADCGZ128F424206F|225.373|230.37342|0|South Carolina
Blackalicious|Rock the Spot|A2G EP|TRADCHC128F42134B5|248.413|260.33587|1999|Davis, CA
Wyclef Jean featuring Butch Cassidy and Sharissa|You Say Keep It Gangsta|Masquerade|TRADCIM128F427A3A1|227.097|238.47138|2002|Croix-des-Bouquets,  Haiti
Ben Watt feat. Estelle|Pop A Cap In Yo' Ass|Outspoken Part 1|TRADCQI128F42664A8|380.918|389.19791|2005|
Naughty By Nature|Swing Swang|Icons|TRADCRW128E078FA33|235.102|245.65506|2002|East Orange, NJ
Far Too Jones|Use Me|Deep 2|TRADCYH128F931532A|239.984|249.02485|1997|
Jenney|Gib deinem Herzen ein Zeichen (Radio Mix)|Gib deinem Herzen ein Zeichen|TRADCZP128F42282D6|198.769|205.97506|0|Stockholm
R.E.M.|So. Central Rain (2006 Digital Remaster)|And I Feel Fine.....The Best Of The IRS Years 82-87|TRADDBK128F1483FF8|184.918|195.52608|0|Athens, GA
Los Gaiteros de San Jacinto|El Corcovado (The Wood-Quail)|Un Fuego De Sangre Pura:  Los Gaiteros de San Jacinto from Colombia|TRADDBX128F93497E9|224.589|234.52689|0|
King Diamond|The Portrait (Live) (Reissue) (Album Version)|In Concert 1987 - Abigail|TRADDCV128F423BAB0|286.563|286.56281|0|
Shamen|Destination Eschaton (Hardfloor Vocal Mix)|Hystericool: The Best of the Alternate Mixes|TRADDCY128F931C4E6|430.573|443.03628|2002|Aberdeen, Scotland
Mighty Diamonds|In De Dance Again|Bust Out|TRADDEX128F4250DFC|201.81|208.87465|0|
Pablo Montero|Aquel Mundo De Amor|Donde Estas Corazon|TRADDFC128F930EDBD|159.19|163.29098|0|
Atomic Rooster|Living Underground|The Greatest Hits - Vol. 1|TRADDHL128F92FD8DD|210.152|220.39465|2005|United Kingdom
Lincoln Center Jazz Orchestra|Chinoiserie|Live In Swing City- Swingin' With Duke|TRADDNQ128F4271974|296.025|304.84853|0|
Ray Boltz & Steve Millikan|Perfect Tree|16 Great Christmas Classics Volume 3|TRADDPM12903CFED88|233.883|245.62893|0|MUNCIE, Indiana
Simple Minds|Careful In Career|Sons And Fascination/Sister Feelings Call|TRADDRF128F145869F|289.21|308.94975|1981|Glasgow, Scotland
J. B. Lenoir|I'm in Korea|If You Love Me|TRADDWO128F9305E06|185.202|190.64118|1954|Monticello, MS
Herbert  von Karajan|'Oedipus Rex_ Atto Secondo: Divum Jocastae Caput Mortuum (Messaggero_ Coro) (Stravinsky)|Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum|TRADDXJ128F4252062|201.9|201.89995|0|Salzburg, Austria
Rihanna|Don't Stop The Music|Just Dance|TRADDXS12903CEDB38|283.872|283.8722|2007|St Michael, Barbados 
Fuzz|De pie|Uno|TRADDYJ128F4275431|214.111|223.39873|0|Arizona
Dokken|Disease|Lightning Strikes Again|TRADEAI12903C9B81C|207.424|210.88608|2008|Los Angeles, CA
Ionics|Roll Back The Rug|Doo-Wop Classics Vol. 10 [Musicnote Records]|TRADECR128F42233D5|132.151|140.38159|0|
Top Of The Poppers|Money Money Money|Knowing Me Knowing You|TRADEMD128F9356336|181.435|184.29342|0|
The Winans|Free (Album Version)|Return|TRADEME128F9301CBB|248.349|263.20934|0|Detroit, MI
Paulette Tajah|Jealousy|Strictly Vocals 2|TRADEMS128F92E83BB|194.223|201.92608|0|
Republica;Jonny Male;Dave Arch|Ready To Go|Republica|TRADERP128F42908E4|299.758|303.85587|1996|London, England
Guns N' Roses|Mama Kin|Lies / Appetite For Destruction|TRADESF128F4214D8E|229.767|237.13914|1986|
Fat Joe|'Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version)|Loyalty|TRADEYR12903CC488D|266.565|277.002|2002|Bronx, NY
Skrape|Searching For Home|Up The Dose|TRADFAQ128F428AC13|187.484|198.81751|2003|Orlando, Florida
Curt Bois|Reg mich nicht auf_ Johanna|Gassenhauer|TRADFBR128F9308456|197.584|203.02322|0|
Pee Wee King|Where Were You Last Night|Pee Wee King's Country Hoedown|TRADFEB128F4256B21|159.277|167.00036|0|Milwaukee, WI
Silverchair|Cicada|Frogstomp|TRADFID128F4267231|284.311|312.13669|1995|Newcastle
Metallica|The End Of The Line|Broken_ Beat & Scarred|TRADFII128F931FC9F|461.926|472.45016|2008|Los Angeles, CA
Rancid|LA River (Acoustic)|Let The Dominoes Fall|TRADFJJ128F934857E|159.655|163.29098|0|Bay Area, CA
Brian Auger's Oblivion Express|Inner City Blues (Alternate Mix) (Bonus Track)|Closer To It!|TRADFLB128F9339370|254.491|265.7171|0|
Primordial|Empire Falls|All Empires Fall|TRADFLD12903CB3BD8|442.816|458.9971|2007|Dublin, Ireland
Chelsea|Right to Work (Live)|Punk In London|TRADFLS128F9308E1D|145.554|145.55383|1991|England
Sizzla|Princess Black|Black Woman And Child|TRADFOJ128F425107D|264.22|274.15465|1997|
Bersuit Vergarabat|Bolero Militar|Don Leopardo|TRADFOQ128F9335409|208.561|208.56118|1996|Buenos Aires
Casiotone For The Painfully Alone|Rice Dream Girl|The First Two Albums|TRADFQK128F422B492|102.806|108.40771|1999|
Rainer Bielfeldt|No more going home|Alles nur ein Traum|TRADFRI128F931558C|224.241|239.01995|0|
Ann Hampton Callaway|Time After Time|After Ours|TRADFSY128F9309CB6|300.472|312.65914|0|
Donnie McClurkin|All I Ever Really Wanted|Donnie McClurkin... Again|TRADFXO128F92F5B3D|191.803|198.5824|0|
NewFound Road|Brand New Broken Heart|Same Old Place|TRADGIX128F9315B2D|167.172|176.56118|2009|Ohio
Vilma Palma e Vampiros|Te quiero tanto|Lo Mejor De Vilma Palma|TRADGLP128F427A172|194.833|210.05016|1993|
Ray Conniff|Yesterdays|The Hollywood Collection|TRADGMF12903CAD473|185.69|191.63383|0|Attleboro, MA
Madilu System|Vincent|La Bonne Humeur|TRADGWP128F42618E4|440.668|451.44771|0|
Set Your Goals|the fallen...|This Will Be The Death Of Us|TRADGXI128F92EF28F|192.789|204.40771|2009|San Francisco, CA
The High Strung|The Lifestyle That Got Away|Ode to the Inverse of the Dude|TRADGXI128F9339C88|140.73|153.73016|2009|Detroit, MI
Lost Boyz|Get Your Hustle On|Love_ Peace & Nappiness|TRADGXJ128E078FB3A|235.915|243.53914|1997|South Jamaica, Queens
Nic Endo|Future Prospects|White Heat|TRADHBZ128F932D9E9|383.942|388.0224|1998|Texas
Dropkick Murphys|Skinhead on the MBTA (Album Version)|Do Or Die|TRADHGK128F428A000|223.556|229.51138|1997|Boston, MA
Kim Wilson|Love Attack|Lookin' For Trouble!|TRADHGV128F4233DE0|281.054|286.51057|2003|Detroit, MI
Daath|Above Lucium (LP Version)|The Hinderers|TRADHLD128F4241363|248.816|248.81587|2006|
Suicidal Tendencies|Human Guinea Pig|Join The Army|TRADHLI128F428FEFD|120.796|125.90975|1987|Venice, CA
Bobby Vee|Wink Of An Eye|Just Today|TRADHMQ128F932EB96|243.937|256.28689|0|Fargo, ND
Bill & Gloria Gaither|Awesome God|Israel Homecoming|TRADHMY128F14AE89E|173.912|181.15873|0|
Jennifer Brown|Naked|Vera|TRADHPE128F429FE9C|224.253|239.0722|1998|PLAINVIEW, Texas
Elephant Man|Loud And Clear|Riddim Driven: Power Cuts|TRADHUE128EF34DAF5|126.595|128.80934|0|Kingston, Jamaica
Pepper|Freeze|Pink Crustaceans and  Good Vibrations|TRADHXU12903CB4400|202.176|204.5122|2008|Kona, HI
Peggy Zina|Alli Mia Fora|Trexe|TRADHYQ128F427095F|208.277|217.33832|0|
FIR|Lydia [Piano Version]|F.I.R.|TRADHZN128F428DA0D|191.199|206.57587|0|
Eric Champion|Dress Me Up|Vibe Central - The Essential Remixes|TRADIHL128F92FE59A|305.331|327.49669|1996|
Bebe Winans|Love Thing|Live Up  & Close|TRADISA128F145EB48|265.282|278.22975|2002|Detroit, MI
Colombiafrica - The Mystic Orchestra|Sambangole / Tres Golpes Na' Mas|Voodoo Love Inna Champeta Land|TRADIZG128F9338C5C|303.642|318.79791|2007|
Red Hot Chili Peppers|Naked In The Rain (Album Version)|Blood Sugar Sex Magik|TRADJAO128F146D76E|260.139|265.63873|1991|
The Kitchen|Who Are You?|Foreign Objects|TRADJBU12903CF2E74|207.424|213.10649|0|CANADA - Ontario
Statues|There Are Things I Think You Should Know|Aux|TRADJFK128F92FB281|148.706|155.6371|0|Sudbury, Ontario - Canada
Jonny Lang|The One I Got|Long Time Coming|TRADJGI128F148B0F6|197.671|208.32608|2003|Fargo, ND
Cam'Ron / JR Writer|Shake|Purple Haze|TRADJGU128F42A6C00|203.697|208.92689|2004|Harlem, NY
Novembre|Triesteitaliana|The Blue|TRADJHU128F425459F|274.187|295.23546|2007|
X-Raided|Thug Queen|The Unforgiven_ V.2: Assisted Suicide|TRADJIZ128F934DCF4|229.611|242.59873|0|
Cornell Campbell|Give Your Love To Me|Tell The People|TRADJJB128E0790E7C|202.391|215.01342|0|Jamaica
Donna The Buffalo|Tides Of Time|Live From The American Ballroom|TRADJJZ128F9341B40|279.133|281.93914|1999|
Tesla|So What!|Alive In Europe!|TRADJKG12903CE049F|228.989|228.98893|2008|
Little Feat|Down On The Farm (2006 Remastered Edit Version)|The Best Of Little Feat|TRADJSM128F14894AA|212.172|228.98893|2006|Los Angeles, CA
Mikey Dread|Two Track Dub (Dub / Instrumental Reggae Music)|Dub Catalogue|TRADJTR128F423CEB8|364.008|373.26322|1982|Jamaica
Conjunto Mar Azul|Papel Quemado|En Vivo|TRADJYS128F9332E4A|307.351|309.96853|0|Mexico
Death From Above 1979|Romantic Rights|You're A Woman_ I'm A Machine|TRADKAX128E0786B92|191.872|195.29098|2004|BA
Foo Fighters|If Ever|The Pretender|TRADKDX128F9320676|241.795|253.67465|2007|Seattle, WA
Eyehategod|Left To Starve|10 Years Of Abuse And Still Broke|TRADKEU12903CF1540|243.827|247.01342|1992|
Mal De Ojo|Lekeitio|Mestijaia|TRADKGG128EF34F5FB|229.042|238.10567|0|
Edmundo Ros|The Wedding Samba|Doin' The Salsa - The Very Best Of Edmundo Ross|TRADKGW12903CC8CB9|170.37|170.37016|0|Venezuela
The Antlers|Stairs To the Attic|In the Attic of the Universe|TRADKLT128F9304E1D|245.133|277.99465|2007|Brooklyn, NY
Lionel Rogg|Prelude And Fugue In C Major BWV 545 : Prelude|Bach: Organ Works Vol.2|TRADKPT12903C980B3|132.586|137.32526|0|Geneva, Switzerland
Jimmy Riley|The Love We Had Version|Magic|TRADKYB128F422F023|218.912|229.14567|0|
Elliot Goldenthal|Vortex|Titus - Original Motion Picture Soundtrack|TRADKYH128F42788EA|92.865|92.86485|2000|New York, NY
John Brown|Uncle Interlude|TheBurbsLife|TRADKYU12903CAF981|24.476|24.47628|0|North Carolina
Jason Mraz|The Dynamo Of Volition [From An All Night Session]|We Sing.  We Dance.  We Steal Things.|TRADLBJ128F423A031|254.984|263.00036|0|
Pyrolator|Gold Und Silber|Ausland|TRADLCP12903CB64FC|162.946|167.28771|0|
James Scott Skinner|"""Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors"|The Strathspey King|TRADLHA128F92CDA63|178.318|184.52853|0|Aberdeen, Scotland
Abraham Laboriel|Guidum|Guidum|TRADLJV128F9336643|409.757|423.26159|1995|Mexico City, Mexico
Grupo Batuque|Cavasamba Um (Edit)|O Tempo Do Samba|TRADLKP128F92EE50E|36.682|41.56036|2005|Brazil
Sugar Minott|All Kind of People|Rewind Selecta: Up Tempo Collection Volume 3|TRADLSQ128F92FF1E7|198.026|211.06893|0|Kingston, Jamaica
Ini Kamoze|Hole In The Pumpkin|Shocking Out|TRADLWU128F42864E3|223.115|234.84036|0|
Mudhoney|Between Me & You Kid (Album Version)|Five Dollar Bob's Mock Cooter Stew|TRADLYD128F92FEBFF|211.145|217.5473|1993|Seattle, WA
Out Of The Grey|The One I've Been Waiting For (Diamond Days Album Version)|The Early Years|TRADLYR128F14821C5|227.091|252.62975|0|
Dino|Untitled|An Anthology of Chinese Experimental Music 1992-2008|TRADLZB128F933BB9B|406.386|406.38649|0|Encino, CA
OV7|Una na na|7 Latidos|TRADMAJ128F92F566E|233.146|239.67302|2001|
Borialis|Can't Break This Man|What You Thought You Heard|TRADMCH128E0784D99|277.734|294.68689|0|
Open Hand|The Ambush|You And Me|TRADMFK12903CC2478|130.525|136.98567|2004|Mass. - Boston
X-ecutioners|Play That Beat|Built From Scratch|TRADMGC128F9306CC9|286.772|286.77179|2001|New York, NY
Mario Rosenstock|Bertie's Pets (Bonus Material)|Gift Grub 10 (Deluxe Edition)|TRADMII128F9334AA0|244.773|250.30485|0|
Juice Leskinen|Marilyn|Lauluja rakastamisen vaikeudesta|TRADMKA128F9344497|154.662|158.45832|1994|
Pumpkin Buzzard|Bladecrash Electrocution|Knowledge Zombie|TRADMNU12903CE20A5|186.172|193.20118|0|Missouri
Rishi Rich|Come Here Feat. Jay Sean|The Project|TRADMRP128F147CBF6|196.917|201.92608|2006|
Kanye West|Through The Wire|Through The Wire|TRADMUH128F146D3CD|259.692|271.25506|2003|Atlanta, GA
The Katies|She's My Marijuana (LP Version)|The Katies|TRADMXI128F92F1E27|207.174|216.29342|0|
Los Hispanos|El Aranero|Coleccion Estelar de Sabor Cumbia|TRADMZH12903CE4AD0|224.299|242.28526|0|
Sugar Minott|Mash Up Mi Life|Niney Presents: No Hiding Place!|TRADMZW12903D0279D|247.966|258.01098|0|Kingston, Jamaica
Paul Brown|Old Friends|The City|TRADNBP128F932475B|227.927|243.90485|2005|Los Angeles, CA
Lloyd Banks|South Side Story|The Hunger For More|TRADNGD128E0780F88|241.075|250.74893|2004|
Marvin Sapp|In His Presence (LP Version)|Marvin Sapp|TRADNHK128E0785452|256.244|263.65342|0|Grand Rapids, MI
Sister Hazel|Space Between Us (Album Version)|Sister Hazel|TRADNJI128F14555DB|297.964|303.98649|1994|Gainesville, FL
Mighty Diamonds|Drifting Away|Rise Up|TRADNJO12903C956DA|215.179|224.54812|0|
Terror Fabulous|Position|Reggae Gold 1993|TRADNKT128F42388A1|183.014|191.73832|1995|
Eddie Henderson|Beyond Forever (2004 Digital Remaster)|Coming Through|TRADNLJ12903CD2E76|258.914|277.57669|0|MONMOUTH, Oregon
Kartik Seshadri|Raga Anandi Kalyan (Alap_ jor and jhala)|Illuminations|TRADNOD128F4262F3D|1506.412|1519.28118|0|Kingston, Jamaica
Modeselektor|Tetrispack|Hello Mom!|TRADNPB128F423AEE7|247.769|256.31302|2005|
Charlie Rich|Nice 'N' Easy|Feel Like Going Home: The Essential Charlie Rich|TRADNRG128F426F18C|170.237|184.65914|1997|Benton, Arkansas
Kris Kristofferson|Darby's Castle|Broken Freedom Song: Live From San Francisco|TRADNRG128F4295A0E|224.804|232.64608|1970|Brownsville, TX
Bad Religion|Doing Time (Album Version)|How Could Hell Be Any Worse?|TRADNRU128F428AC6D|171.479|180.81914|1982|Los Angeles, Ca
Jackie Davis|Night Train (Album Version)|Easy Does It|TRADNTU128F932B04A|153.658|159.81669|0|Jacksonville, FL
Shawn Colvin|Sunny Came Home|Live|TRADNZM128F9300DF3|250.697|250.69669|1996|Vermillion, SD
Less Than Jake|Short On Ideas / One Last Cigarette|Pezcore|TRADOAJ128F428DA46|243.601|257.01832|2002|Gainesville, FL
Mobb Deep|Got It Twisted|Amerikaz Nightmare|TRADODV128F4283EB6|207.128|224.62649|2004|Queensbridge, NY
Pedro Aznar|Stand|David Y Goliath|TRADOSF128F9338ADB|184.662|194.61179|1995|Buenos Aires, Argentina
Bill Douglas|Caroline|Jewel Lake|TRADOVU128F9340CEE|173.383|185.67791|0|
Marty Robbins|Have Thine Own Way Lord|The Best of Marty Robbins|TRADOWO12903CD9BA2|155.394|160.57424|0|Glendale, AZ
Gang Starr Featuring Jeru The Damaja And Lil Dap|I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap)|Daily Operation|TRADOXP128F145C13A|239.444|244.32281|1992|Boston, Massachusettes
Lenn Hammond|The Door|Baby Why|TRADOYN128F42951C9|212.939|216.47628|0|
Cool For August|Don't Wanna Be Here (Album Version)|Grand World|TRADOZB128F42312BB|206.768|214.7522|1997|
Monster Magnet|CNN War Theme|Monolithic baby!|TRADPDI128F92EBD32|202.96|217.10322|2004|
Sugar Minott|Now We Know|The Serious Reggae Album Vol 2 Prt 2|TRADPFS12903CB8C71|186.096|193.93261|2007|Kingston, Jamaica
Nirvana|Heart-Shaped Box|From The Muddy Banks Of The Wishkah|TRADPIA128E078EE1B|273.386|281.65179|0|London, England
Unison|Girls Make My Hair Loose|Sound Networks EP|TRADPJQ128F932E08D|211.052|216.78975|0|Florida
Hatiras & Slarta John|Spaced Invader (Ian Pooley Club Mix)|Spaced Invader|TRADPMU128F92D8DBB|376.163|383.58159|2000|
Randy Travis|Down At The Old Corral (Album Version)|Wind In The Wire|TRADPPX128E078B0BC|191.042|198.76526|1993|Marshville, NC
fIREHOSE|Tien An Man Dream Again|Flyin' The Flannel|TRADPQW128F42636C3|68.598|78.05342|1991|
Alternative TV|Nasty Little Lonely|Live 1978|TRADPSM128F92F5744|272.596|305.71057|1978|London, England
Mike Bloomfield|Tell Me Partner|Bloomfield-A Retrospective|TRADPTQ128F9313D02|308.645|320.1824|0|
The Black Crowes|Nonfiction|Amorica|TRADQAR128F92ED3DC|247.025|256.20853|1994|Atlanta, GA
G-Unit|Money Make The World Go Around|T.O.S. (Terminate On Sight)|TRADQAW128F4274A4F|233.006|254.09261|0|ABD
Mat Kearney|Never Be Ready|City Of Black & White|TRADQBK128F92E8B5F|208.132|215.74485|2009|Nashville, TN
Julie Roberts|Unlove Me|Julie Roberts|TRADQHV128F92CD663|179.287|192.46975|2004|Nashville, TN
The Presets|If I Know You|If I Know You|TRADQJL128F92D9957|344.752|351.32036|2008|Sydney, Australia
Lily Holbrook|Smoke Screen|Wicked Ways|TRADQPB128F931A603|232.571|242.83383|0|Mass. - Boston
Georges Delerue|Ouverture|Le Mepris|TRADQUL128F93274F3|107.41|113.73669|0|
Ronnie Milsap|Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals)|Up To Zion (Premiere Performance Plus Track)|TRADRDP12903CC6522|160.908|171.25832|0|Robbinsville, NC
Irma Thomas|River Is Waiting|Rounder Records' 40th Anniversary Concert|TRADRED12903CA4B7C|233.326|240.69179|2008|Ponchatoula, LA
VHS Or Beta|Solid Gold (Evolution Mix) (2005 Digital Remaster)|Le Funk|TRADREG128E07983B8|501.365|508.02893|2002|Louisville, KY
T.G. Sheppard|Only One You|Devil in the bottle|TRADRHX12903CCD1DF|180.86|196.62322|2002|Humboldt, TN
O'2L|Little Edith|Doyle's Brunch|TRADRIH128F92D9646|281.391|290.08934|2005|
Clifton Chenier|Johnny Can't Dance|Live! At Grant Street|TRADRJM128F428DDB2|277.525|281.15546|2001|Opelousas, LA
B.B. King|Please Remember Me|B.B. King|TRADRJN128F92E0D03|192.888|192.88771|0|Memphis, Tennessee
Zen Lemonade|Brazil Mon Amour|Lemon Soul|TRADRKK128F92FF034|490.371|493.7922|2001|
R. Kelly & Jay Z|Honey|The Best Of Both Worlds|TRADRNN128F92F7172|229.622|242.15465|0|Chicago, IL
Jan Wayne|Mad World (Money-G. Remix)|Mad World|TRADROR128F42936A4|486.859|495.38567|0|
Jimmy Cliff|Take Your Time feat. Yannick Noah|Black Magic|TRADRPV128F92E4B4A|180.048|193.64526|0|St. Catherine, Jamaica
The Forms|Innizar|Icarus|TRADRTD128F92DA070|198.966|208.14322|2003|Brooklyn, New York
Connie Francis|Embraceable You (LP Version from 'When The Boys Meet The Girls')|Connie Francis In Hollywood|TRADRXC128F4230BE8|127.785|135.47057|0|Newark, NJ
Larry The Cable Guy|Bass Pro Shop & Wal-Mart|The Best Of Blue Collar Comedy|TRADRZG12903CE75B5|148.375|148.37506|2009|
The Kirkbys|Penny In My Pocket|Unearthed Merseybeat Volume 2|TRADSBC128F429E4A4|148.492|154.3571|0|
Arc Angels|Nadine|Living In A Dream|TRADSHI12903CA79CB|306.068|309.41995|0|Austin, TX
The Clancy Brothers|Marie's Wedding|"""Ain't It Grand Boys: Unissued Gems Of The Clancy Brothers With Tommy Makem"|TRADSIB128F93177AB|164.075|164.07465|0|Ireland
Andy Griffith|I Love To Tell The Story  (Love To Tell The Story Album Version)|Love To Tell Story-25 Hymns|TRADSMV128F4266DC6|161.135|173.7922|0|
"Myrick ""Freeze"" Guillory"|Queen Ida Introduction|Nouveau Zydeco|TRADSQV128F425F3D2|52.82|55.50975|0|
Ice-T & Chuck D|Round Two Wrap-Up|'The Showdown: The Sugarhill Gang Vs. Grandmaster Flash & The Furious Five|TRADSQX128F14B0418|26.018|26.01751|0|New York, NY
Silverchair|Suicidal Dream|Frogstomp|TRADSQZ128F42707D7|191.947|191.9473|1995|Newcastle
U2|New York|Electrical Storm|TRADSUA128C7196C7C|317.922|343.27465|2000|Dublin, Ireland
Sweet|Do It All Over Again|Sweetlife|TRADSVJ12903C9CDFA|250.392|265.97832|0|London, England
Billy Bragg & Wilco|She Came Along To Me (LP Version)|Mermaid Avenue|TRADTAV128F14B0F47|192.784|207.98649|0|Barking, Essex, England
Hot Tuna|Extrication Love Song|Double Dose|TRADTBA128F92CA48F|267.07|270.96771|1976|San Francisco, CA
Mil|Dis moi|Miltape Vol.1|TRADTID128F9305BC4|200.568|200.56771|0|
The Twinkle Brothers|Under World Dub|Dub Massacre Part 1 & Part 2|TRADTIP128F92E4CF2|182.938|186.8273|0|
Tum Tum|Lil Stuntin|The Return Of O-Tumma|TRADTKR128F92F4419|203.482|206.28853|0|
